fname_std,bni_std,N
EMICK,0.52630748514952,15
EMIDDIO,0,13
EMIDIO,0.036993690956489,189
EMIGDIO,0.098631333021574,67
EMIL,0.175519369535757,12468
EMILE,0.471006193362534,82
EMILEO,0.419346727980343,11
EMILIAN,0,44
EMILIANO,0.335044125333743,414
EMILIEN,0.0605759236421839,113
EMILIO,0.247309126508529,3493
EMILLIO,0,11
EMILO,0.459355685227577,19
EMILY,0.726830447212473,26
EMIN,0.375714730462533,13
EMIR,0.340306658160058,15
EMITERIO,0,19
EMLYN,0,25
EMMA,0.808165351035949,38
EMMANOUEL,0,13
EMMANOUIL,0,12
EMMANUEL,0.418207780903235,31561
EMMANUIL,0,18
EMMERICH,0,26
EMMERT,0.109057166164464,120
EMMERY,0.750571131242191,17
EMMET,0.68914376460469,8890
EMMETT,0.68485377895152,1150
EMMETTE,0.511802700881031,142
EMMIE,0.950638290716757,11
EMMITE,0.955880948213994,12
EMMITTE,0.643556715548376,35
EMMON,0.860923164065995,13
EMMONS,0.542789228395178,85
EMO,0,25
EMON,0.878374819882183,14
EMOR,0.663257866581947,14
EMRA,0.603240287535379,23
EMRICK,0.783126872909466,12
EMRIE,0.61610586575349,11
EMRO,0,13
EMROY,0.590901038785712,24
EMRYS,0,31
EMSLEY,0.516890290472757,31
EMUEL,0.828020734400791,25
EMZIE,0.907157388788247,40
EMZY,0.738629933089522,32
ENAR,0,19
ENCARNACIO,0.13270339369148,241
ENCIL,0,39
ENDEL,0,36
ENDRE,0.098631333021574,67
ENEA,0.340306658160058,15
ENEAS,0,16
ENEDINO,0,24
ENEMENCIO,0,22
ENES,0.689648043097898,17
ENGEL,0.310997647139251,17
ENGELBERT,0.177348482647885,69
ENGLAND,0.926677981184819,22
ENGLE,0.375714730462533,13
ENGLEBERT,0,24
ENGLISH,0.881624143982428,65
ENGRACIA,0.419346727980343,11
ENICE,0.857515719123726,22
ENID,0,12
ENIO,0.0960089258249419,69
ENLO,0.60746869286719,17
ENLOE,0.667343734818052,23
ENLOW,0.663257866581947,14
ENNIO,0.0828000180701812,81
ENNIS,0.83108350147727,691
ENNO,0,46
ENO,0.156245608656148,40
ENOCH,0.775986104874729,1345
ENOIL,0,15
ENOS,0.614165335139354,598
ENOUCH,0.987568651845265,12
ENOUS,0.970148289082709,11
ENRICO,0.122464625647283,844
ENRIGUE,0.28077081126768,39
ENRIQUE,0.244124108661441,4462
ENRIQUEZ,0.375714730462533,13
ENSIGN,0.762457310265672,13
ENSIO,0,14
ENSLEY,0.706514832391203,36
ENUS,0.742850780004179,14
ENVER,0,36
ENZO,0,181
EPAMINONDA,0,19
EPHIE,0.61610586575349,11
EPHRAIM,0.747979912029537,721
EPHRAIN,0.81249492544729,16
EPHROM,0.928569219233816,14
EPHRON,0.968447711369866,21
EPIFANIO,0.388075433345542,607
EPIGMENIO,0,48
EPIMENIO,0,61
EPITACIO,0,30
EPOLITO,0,11
EPP,0.804948330610183,11
EPPA,0,15
EPPIE,0.546210231151937,28
EPPS,0.848876323940189,16
ERA,0.516890290472757,31
ERACLIO,0,13
ERALD,0.783126872909466,12
ERALDO,0,31
ERAN,0.62499219304459,16
ERASMO,0.22802430664045,509
ERASMUS,0.416324972263241,89
ERASTE,0.706514832391203,12
ERASTO,0.345737146095921,44
ERASTUS,0.776479600837532,117
ERBERT,0.643556715548376,15
ERBIE,0.552176229329818,96
ERBIN,0.427623426030913,32
ERBY,0.524569829194236,166
ERCEL,0.375714730462533,78
ERCELL,0.601446080213211,81
ERCIE,0.567677414719074,13
ERCIL,0.332473425825913,62
ERCOLE,0,89
ERCY,0,11
ERDIE,0.396333493971774,12
ERDIS,0.878374819882183,16
ERDMAN,0.317841188601197,33
ERFORD,0,20
ERHARD,0,168
ERHARDT,0,84
ERHART,0,36
ERI,0.340306658160058,15
ERIBERTO,0,37
ERIC,0.601458514959555,18311
ERICE,0.890407708541027,17
ERICO,0.567677414719074,13
ERIE,0.785255633469415,119
ERIKS,0,29
ERIN,0.44271624010711,111
ERINEO,0,29
ERIS,0.742850780004179,56
ERKKI,0,30
ERLAN,0.375714730462533,13
ERLAND,0.079605642705452,169
ERLIN,0.194024641778309,31
ERLING,0.0128912857649389,554
ERLON,0,33
ERMA,0.884033807835246,37
ERMAL,0.0600720563559597,114
ERMAN,0.522499728069552,228
ERMANDO,0,16
ERMANNO,0,35
ERMEL,0.109057166164464,60
ERMELINDO,0.32018979386144,49
ERMEN,0,19
ERMENEGILD,0,13
ERMENIO,0,11
ERMES,0.419346727980343,11
ERMETE,0,11
ERMIL,0,42
ERMILO,0.357135209581301,14
ERMIN,0.117963866275451,55
ERMINE,0.214162433593879,55
ERMINIO,0.0572165130234661,120
ERMINO,0.324992692762756,16
ERMON,0.748348990265074,144
ERMOND,0.750571131242191,34
ERNA,0.532778593659496,22
ERNAL,0.340306658160058,15
ERNANI,0,17
ERNE,0.702221258976843,65
ERNEL,0.821294750211181,18
ERNELL,0.981872518919678,17
ERNEST,0.642111582458537,84364
ERNESTINE,0.903740417827891,23
ERNESTINO,0,11
ERNESTO,0.293811023468867,3176
ERNEY,0,17
ERNO,0.0900249720605592,74
ERO,0,28
EROL,0.389213638301114,37
ERON,0.738629933089522,32
EROS,0,15
EROY,0.834857792977747,17
ERRETT,0,33
ERRIC,0.935249781443809,15
ERRICO,0,15
ERRINGTON,0.905920506062759,14
ERRIS,0.935249781443809,12
ERROL,0.81260222618039,757
ERROLL,0.815274345026291,87
ERSAL,0,17
ERSEL,0.231310803286126,125
ERSELL,0.878374819882183,16
ERSHEL,0.205041889113559,29
ERSHELL,0.419346727980343,11
ERSIE,0.742850780004179,21
ERSKINE,0.840752099180366,502
ERSTON,0,13
ERTIS,0.718225303139694,23
ERTLE,0,21
ERTON,0.396333493971774,12
ERVA,0.419346727980343,11
ERVAL,0,21
ERVAN,0.471627583326716,100
ERVEL,0,12
ERVEY,0.419346727980343,11
ERVI,0.396333493971774,12
ERVIE,0.765343050691556,90
ERVIL,0.110729258354754,59
ERVILLE,0,27
ERVIN,0.554146977141485,9099
ERVINE,0.249993754513685,68
ERVIS,0.863373679977013,15
ERVON,0.567677414719074,13
ERVY,0.766503472410719,16
ERWIN,0.194024641778309,5921
ERYK,0.474444249107363,18
ESA,0.663257866581947,14
ESAU,0.980537901139706,335
ESBY,0.818634853013117,13
ESCAR,0.29815816721813,36
ESCHOL,0.345737146095921,44
ESCO,0.733154940068339,127
ESCOE,0.663257866581947,14
ESCOLASTIC,0.52630748514952,15
ESDRAS,0.340306658160058,15
ESEQUIEL,0.0616094486310253,222
ESHAGH,0,20
ESIQUIO,0,39
ESKEL,0,36
ESKELL,0,11
ESKER,0.738850886757381,135
ESKIL,0,40
ESKO,0.485066306905634,52
ESLER,0.419346727980343,11
ESLEY,0.704054955170679,113
ESLI,0,11
ESLIE,0.529061468197663,52
ESMAEIL,0,11
ESMAEL,0,12
ESMAIL,0,22
ESMER,0.844151462010917,14
ESMERALDO,0.351343760026068,43
ESMOND,0.769944224619063,120
ESPER,0.706514832391203,44
ESPERANZA,0.357135209581301,14
ESPIE,0.684203329196995,26
ESPIRIDION,0.0867797367176462,77
ESPY,0.736537445682348,43
ESQUE,0.935249781443809,21
ESQUIEL,0,11
ESQUIPULA,0,14
ESSA,0.357135209581301,14
ESSE,0.915490380698372,20
ESSEL,0.375714730462533,13
ESSEX,0.992449414826144,96
ESSIC,0.985634005612069,21
ESSIE,0.969838649050753,229
ESSIX,0.988592780264826,13
ESTA,0.29815816721813,36
ESTABAN,0.61610586575349,11
ESTAL,0,44
ESTANISLAD,0,97
ESTANISLAO,0.164552382748912,113
ESTE,0.905920506062759,14
ESTEBAN,0.393584475203491,1334
ESTEE,0.986777234338734,34
ESTEL,0.101282515311647,781
ESTELL,0.594504165251519,160
ESTELLE,0.563250038125582,33
ESTEN,0.546210231151938,42
ESTER,0.942027166434084,208
ESTERS,0.935249781443809,12
ESTES,0.506256489363084,185
ESTEVAN,0.128454768836873,150
ESTEVEN,0,14
ESTEY,0.419346727980343,11
ESTHER,0.807448237382362,49
ESTIE,0.800487291111422,14
ESTIL,0.206105820892908,317
ESTILL,0.0544827769286585,379
ESTIS,0.61610586575349,11
ESTLE,0,253
ESTOL,0.265299629845152,42
ESTON,0.455271911656178,376
ETALO,0,18
ETANISLAO,0.553826006161577,75
ETHAN,0.433207272777962,512
ETHEL,0.816321536209941,126
ETHELBERT,0.871309938005624,93
ETHELL,0.926677981184819,11
ETHER,0.81632153620994,42
ETHERIDGE,0.647998537220041,64
ETHMER,0,16
ETHON,0.950638290716757,11
ETHRIDGE,0.452809986171539,107
ETIENNE,0.683528778844629,139
ETOY,1,12
ETSEL,0,23
ETTORE,0,260
EUAL,0.151334487934736,166
EUAN,0.567677414719074,13
EUBERT,0.366189452095726,27
EUBIE,0.61610586575349,11
EUCLID,0.653258786695316,116
EUCLIDE,0.0947493295282128,70
EUCLIDES,0.464277429397794,56
EUDALDO,0,17
EUDEAN,0.375714730462533,13
EUDELIO,0,13
EUDELL,0.76364291675222,55
EUDORE,0.224132138555138,26
EUDORO,0.375714730462533,13
EUEL,0.248559744048968,274
EUELL,0.3437779029609,207
EUFEMIO,0.476531280398142,134
EUFRACIO,0,23
EUGE,0.762457310265672,65
EUGENE,0.490972600265155,108819
EUGENIUSZ,0,125
EUIL,0,13
EUIN,0,21
EULA,0.932073362814722,58
EULACE,0.926677981184819,11
EULALIO,0.206641937990064,316
EULAN,0.0900249720605592,74
EULAND,0.783126872909466,12
EULAS,0.632595664611106,187
EULE,0.783126872909466,12
EULES,0.61610586575349,44
EULESS,0.663257866581947,28
EULICE,0.62499219304459,96
EULIE,0.719309170109515,42
EULIN,0.507804174646455,16
EULIS,0.596174429920479,218
EULOGIO,0.324263092905495,321
EULOJIO,0,21
EULON,0.231310803286126,50
EULOS,0.766503472410719,16
EULUS,0.798405043359905,48
EULYS,0.310997647139251,17
EUNICE,0.876980533407209,308
EUNIS,0.905920506062759,14
EURA,0.762457310265672,52
EURAL,0.872585996482701,113
EUREL,0.878374819882183,12
EURICE,0.8376243356065,12
EURICO,0,12
EURIE,0.706514832391203,28
EURIEL,0.878374819882183,12
EURIPIDES,0.238964530493981,48
EURIS,0.793887679383627,23
EURY,0.567677414719074,13
EUSEBIUS,0.406276279739579,855
EUSEVIO,0,21
EUSTACE,0.833606305840165,376
EUSTACHIO,0.265299629845152,21
EUSTACIO,0.2125864110663,111
EUSTAQUIO,0.346844108125393,146
EUSTASIO,0,18
EUSTICE,0.516890290472757,31
EUSTIS,0.697979555440537,33
EUSTOLIO,0,24
EUSTON,0.891935039866832,15
EUSTORGIO,0,19
EUTHER,0.684203329196995,13
EUTIMIO,0.175197342946232,70
EUTIQUIO,0.211033415003748,28
EUWELL,0.575213100006414,19
EVA,0.643556715548376,35
EVAGELOS,0,16
EVAL,0,11
EVALD,0,89
EVALDO,0,13
EVAN,0.546568134510407,3230
EVANDER,0.85787951181813,123
EVANGELIO,0.635467144260473,36
EVANGELIST,0.649650493326984,93
EVANGELO,0.419346727980343,11
EVANGELOS,0.052822388688346,261
EVAR,0,28
EVARD,0.445197252092511,40
EVARIST,0,13
EVARISTE,0.231310803286126,25
EVARISTO,0.292785895595196,498
EVART,0.0837603302374338,80
EVEL,0.62499219304459,16
EVELIO,0.287006170713052,322
EVELL,0.834857792977747,17
EVELYN,0.805924709243353,63
EVENS,0.925264600592035,19
EVER,0.798405043359905,48
EVERADO,0,23
EVERAGE,0.915490380698372,15
EVERAL,0.188948383736073,32
EVERALD,0.866662817517518,19
EVERARD,0.588607716828405,127
EVERARDO,0.152936861264098,164
EVERELL,0,11
EVEREST,0.38782025405425,62
EVERETT,0.293431837148849,22767
EVERETTE,0.401881004385616,1915
EVERLY,0.49055771331857,17
EVERN,0.774726010285022,31
EVERRETT,0.452165661862249,39
EVERS,0.673567805667501,18
EVERSON,0.828020734400791,15
EVERTON,0.931043830871646,66
EVERTTE,0.684203329196995,13
EVES,0.324992692762756,16
EVESTER,1,19
EVIE,0.860923164065995,39
EVINS,0.955880948213994,20
EVIS,0.878374819882183,20
EVO,0,116
EVODIO,0,14
EVON,0.801099664920764,81
EWALD,0.106904714430563,552
EWALT,0,14
EWAN,0.783126872909466,27
EWART,0.716905004510129,104
EWEL,0.351343760026068,43
EWELL,0.405397376104591,626
EWEN,0.375714730462533,39
EWHEN,0,19
EWIN,0.244354751746782,70
EWING,0.442857267057328,353
EXCEL,0.955880948213994,16
EXCELL,0.987105593230362,116
EXEL,0.888195450026666,21
EXELL,0.960116892905867,13
EXIE,0.878374819882183,24
EXIQUIO,0,13
EXPEDITO,0.643556715548376,15
EXUM,0.755807805853647,20
EYMARD,0,11
EYVIND,0.310997647139251,17
EZEKIEL,0.948511189191501,909
EZEL,0.984847987797309,50
EZELL,0.983166074724238,627
EZELLE,0.925784817871204,30
EZEQUIEL,0.153587352187167,408
EZIO,0.0626788530579383,109
EZRA,0.637506085762565,1726
EZZARD,0.996168455239604,37
EZZAT,0,21
EZZIE,0.963610691853161,28
FABER,0.133192875593968,48
FABIAN,0.434821335037559,644
FABIEN,0.496174879208748,25
FABIO,0.158822672646346,157
FABRICIANO,0,14
FABRIZIO,0,15
FACUNDO,0.399992005737574,71
FAD,0.987568651845265,12
FADEL,0,14
FADI,0,15
FADIL,0.255899169131008,22
FAHED,0,19
FAHIM,0.61610586575349,11
FAHMI,0,14
FAIK,0,14
FAIN,0.315526786689663,50
FAIR,0.795449125719191,20
FAIRBANKS,0.986342495149563,11
FAIREL,0,13
FAIRES,0.567677414719074,13
FAIRFAX,0.783126872909466,18
FAIRFIELD,0.742850780004179,14
FAIRL,0.52630748514952,15
FAIRLEY,0.81249492544729,48
FAISON,0.755807805853647,20
FAIZ,0,14
FALCO,0,16
FALCON,0.643556715548376,20
FALLON,0,13
FAMOUS,0.939304459379517,44
FANE,0.340306658160058,15
FANNIE,0.900274017796152,18
FARAH,0,19
FARAJ,0,21
FARAMARZ,0,11
FAREED,0.928569219233816,14
FAREL,0,13
FARES,0.310997647139251,17
FARHAD,0,19
FARID,0.283526494110152,77
FARIES,0.926677981184819,11
FARIS,0.367520528596273,94
FARISH,0,20
FARLEY,0.608210126146158,130
FARLIN,0,11
FARMER,0.695180107372836,75
FARNHAM,0,16
FARNUM,0.286336805547632,19
FARO,0.332473425825913,31
FAROLD,0,16
FARON,0.17104790855047,72
FAROUK,0.17104790855047,36
FARRAND,0.275417081428787,20
FARRAR,0.445197252092511,20
FARREL,0.226475000883217,154
FARRELL,0.287569404344818,699
FARREN,0.275417081428787,20
FARRIES,0.950638290716757,11
FARRIS,0.632287975414574,572
FARRON,0.340306658160058,30
FATE,0.864539326292801,243
FAUST,0.105860039270314,62
FAUSTINO,0.324992692762756,720
FAUSTO,0.211033415003748,364
FAWAZ,0.61610586575349,11
FAWN,0,12
FAWZI,0,31
FAY,0.157738635361105,1266
FAYE,0.115142753250358,113
FAYEK,0,12
FAYEZ,0.167090479899778,37
FAYNE,0,49
FEARL,0,17
FEASTER,0.950638290716757,11
FEBRONIO,0,16
FEDELE,0,59
FEDIR,0,33
FEDOR,0,103
FELBERT,0.981468165610518,25
FELDER,0.776113615130677,74
FELDON,0.844151462010917,14
FELIBERTO,0.102845027823133,64
FELICE,0.0493905333212423,420
FELICIAN,0.663257866581947,14
FELICIANO,0.314793280075393,418
FELICIEN,0.5360741901996,29
FELICITO,0.515047147673458,39
FELIKS,0,153
FELIMON,0,17
FELINO,0.310997647139251,17
FELIPE,0.358182255100164,2830
FELIX,0.533852682947414,12055
FELIZARDO,0.357135209581301,14
FELMA,0.970148289082709,11
FELMAN,0.896548634746419,11
FELMON,0.99401575931063,24
FELT,0.989461010970328,14
FELTON,0.899808038802642,1216
FELTUS,0.931701084452788,26
FENLEY,0.590901038785712,12
FENN,0,15
FENNELL,0.909997271911603,12
FENNER,0.577403039714335,44
FENTON,0.535310054352032,378
FENTRESS,0.8376243356065,24
FENWICK,0.452165661862249,39
FEODOR,0.396333493971774,12
FERALD,0.375714730462533,13
FERDIE,0.739923537534432,92
FERDINAND,0.341396798953126,8153
FERDINANDO,0.0762439882589298,177
FERDY,0.724227330685632,15
FERDYNAND,0,22
FERENC,0,149
FERENCZ,0,13
FERGUS,0.295716447529683,91
FERGUSON,0.749273281332793,41
FERLIN,0.61610586575349,11
FERMON,0.849241966583649,89
FERN,0.340306658160058,180
FERNALD,0.507804174646455,24
FERNANDEZ,0.896548634746419,33
FERNARD,0,11
FERNEST,0.750571131242191,17
FERNIE,0.332473425825913,62
FERNLEY,0,12
FERNON,0,12
FEROL,0.238964530493981,24
FERRALL,0,11
FERREL,0.302318555633219,106
FERRELL,0.340924530805779,389
FERRER,0.52630748514952,15
FERRIL,0,21
FERRILL,0,28
FERRIN,0,18
FERRIS,0.399708185492997,462
FERROL,0.348517906094433,29
FERRON,0.454537195994886,29
FERRUCCIO,0,39
FERRY,0.688154545825534,47
FESS,0.867819944180109,21
FESSOR,1,13
FESTER,0.99020642344417,15
FESTUS,0.781432156555453,151
FIDEL,0.168705612204368,1061
FIDELE,0.205041889113559,29
FIDELIO,0,15
FIDELIS,0.564507940275547,46
FIDENCIO,0.0268253788672317,263
FIELD,0.791711924955464,29
FIELDEN,0.456452409928845,48
FIELDER,0.49055771331857,17
FIELDING,0.275417081428787,100
FIELDON,0.29815816721813,18
FIELDS,0.794615590776573,43
FILADELFIO,0,35
FILBERT,0.507804174646455,88
FILBERTO,0.179553104043205,34
FILEMON,0,113
FILIBERTO,0.20038703937204,328
FILIMON,0,53
FILIP,0,44
FILIPE,0.24714209125273,23
FILIPP,0,17
FILIPPO,0,288
FILLMORE,0.810663557606252,223
FILMORE,0.755055240156522,117
FILOMENO,0.0605759236421839,113
FIMA,0,24
FINAS,0.788154210209398,50
FINCH,0.61610586575349,11
FINDLAY,0,19
FINDLEY,0.61610586575349,33
FINES,0.799643169551097,59
FINEST,0.977442874615506,21
FINIAN,0.419346727980343,11
FINIS,0.537531210346427,642
FINLAY,0,25
FINLEY,0.488029346003361,506
FINN,0.107434822349604,122
FINNEY,0.60746869286719,17
FINNIE,0.9018801049264,25
FINNIS,0.706514832391203,40
FINTAN,0,15
FINTON,0,19
FIORAVANTE,0,21
FIORE,0,253
FIORELLO,0,18
FIORENTINO,0,22
FIORENZO,0,12
FIORI,0,24
FIORINDO,0,15
FIORINO,0,37
FIRMIN,0.480156878838761,1120
FIRMINO,0,17
FIROOZ,0,11
FISHEL,0,15
FISHER,0.813668517570738,69
FITCH,0.265299629845152,21
FITZ,0.955880948213994,100
FITZGERALD,0.952878085528196,76
FITZHUGH,0.656558145652251,129
FITZROY,0.996862914307995,90
FLAKE,0.363120788285345,41
FLANDER,0.963610691853161,14
FLANDERS,0.950638290716757,22
FLAVE,0.643556715548376,30
FLAVEL,0.335044125333742,46
FLAVIAN,0.310997647139251,34
FLAVIANO,0.224132138555138,26
FLAVIL,0,29
FLAVIO,0.10864700400499,241
FLAVIS,0.179553104043205,34
FLAVIUS,0.384282659157194,88
FLAVOUS,0.419346727980343,11
FLAY,0.518214918296307,54
FLEET,0.522499728069552,76
FLEETWOOD,0.831995344074566,59
FLEM,0.71606733888999,85
FLEMING,0.881031570877989,239
FLEMMING,0.806446413650716,41
FLEMON,0.922672259245518,61
FLENARD,1,15
FLENOY,0.923293095498815,16
FLETCHER,0.851547327728176,1814
FLIM,0.905920506062759,14
FLINT,0.680621031599368,79
FLOIS,0,12
FLOR,0.458588090663986,181
FLORA,0.684203329196995,13
FLORAN,0.445197252092511,20
FLORE,0.396333493971774,12
FLOREAL,0,13
FLOREN,0.270263700871902,41
FLORENCE,0.62757842169969,148
FLORENCIO,0.266740618308435,709
FLORENIO,0,11
FLORENT,0.105860039270314,62
FLORENTIN,0.407515468471999,23
FLORENTINE,0.211033415003748,28
FLORENTINO,0.308506688146987,550
FLORENZ,0,30
FLORES,0.351343760026068,43
FLORIAN,0.0492408647929621,1264
FLORIANO,0,17
FLORIDA,0.986342495149563,11
FLORIDO,0,11
FLORIE,0.29815816721813,18
FLORIEN,0,21
FLORIN,0.227664896076029,51
FLORINDO,0,61
FLORIO,0,29
FLORIS,0.188948383736073,32
FLORUS,0,11
FLORY,0.238964530493981,24
FLORYAN,0,25
FLOSSIE,0.818634853013117,13
FLOURNOY,0.824385421596257,33
FLOWERS,1,11
FLOY,0.386687611357212,137
FLOYCE,0.610894337909758,28
FLOYD,0.498447236939158,40781
FLOYDE,0,31
FLOYE,0.419346727980343,11
FLOYZELL,1,11
FLOZELL,0.995405666966057,31
FLYNN,0.744674517827131,73
FOCH,0.188948383736073,32
FOISTER,0,15
FOLEY,0.63646720118475,41
FOLGER,0.24714209125273,23
FOLKE,0,47
FOLMER,0,20
FON,0.366189452095726,27
FONDA,0.663257866581947,14
FONNIE,0.732575441636636,40
FONSO,0.275417081428787,20
FONTAINE,0.822129516464582,41
FONZA,0.804948330610183,11
FONZIE,0.790268035412785,35
FONZO,0.739923537534432,46
FONZY,0.706514832391203,12
FORACE,0.833328706957282,22
FORBES,0.145247261203603,87
FORD,0.43373824401387,949
FORDIE,0.783126872909466,15
FORDYCE,0.0900249720605592,74
FOREMAN,0.783126872909466,21
FORESTER,0,27
FORMAN,0.750571131242191,34
FORNEY,0.448267623814613,89
FORNIE,0,11
FORREST,0.342745220952277,11998
FORRESTER,0.5360741901996,29
FORRIS,0.831197372482737,37
FORSTER,0.507804174646455,24
FORT,0.61610586575349,22
FORTINO,0.0720598569088052,94
FORTUNATO,0.21738563737207,324
FORTUNE,0.825237914587157,43
FOSS,0.419346727980343,11
FOSTER,0.628693369208393,2064
FOTIOS,0,51
FOTIS,0,15
FOUAD,0.0655221540091402,104
FOUNTAIN,0.535551124958893,138
FOWLER,0.335044125333742,92
FOX,0.563250038125582,33
FOY,0.36559782717873,636
FOYE,0.405228879492686,58
FOYSTER,0,13
FR,0,15
FRAGER,1,12
FRAMPTON,0.643556715548376,15
FRAN,0.593599270395673,214
FRANC,0.310997647139251,34
FRANCESCO,0.00827049915032844,1734
FRANCHOT,0.938825614604503,25
FRANCIS,0.332705494539579,511
FRANCISC,0,30
FRANCISCO,0.288960968527999,13440
FRANCISCUS,0.419346727980343,33
FRANCISO,0.179553104043205,34
FRANCISZEK,0,277
FRANCO,0.232968958112708,223
FRANCOIS,0.748083217234039,429
FRANICS,0,28
FRANJO,0,32
FRANK,0.34391101485875,270016
FRANKIE,0.737500968878505,2253
FRANKLIN,0.472717604756593,22802
FRANKLYNN,0,11
FRANKS,0.857515719123726,11
FRANSICO,0,12
FRANSISCO,0.152936861264098,41
FRANTISEK,0,32
FRASER,0.18570924854917,98
FRASIER,0.804948330610183,11
FRAY,0,15
FRAZER,0.670095729170896,41
FRAZIER,0.882647542922521,394
FREAS,0,16
FREDDERICK,0.684203329196995,13
FREDDRICK,0.834857792977747,34
FREDERICK,0.531984535298206,148042
FREDERICO,0.332473425825913,124
FREDI,0.419346727980343,11
FREDO,0.800487291111422,14
FREDOLPH,0,12
FREDRICK,0.517560941597532,5018
FREDRICO,0.783126872909466,15
FREE,0.818634853013117,13
FREED,0.60746869286719,17
FREEDOM,0.804948330610183,11
FREEL,0.419346727980343,11
FREELAN,0,13
FREELAND,0.456009006357367,125
FREELIN,0.238964530493981,24
FREELON,0.407515468471999,23
FREELY,0.762457310265672,13
FREEMAN,0.74257992348204,2470
FREEMON,0.914354032004966,57
FRELAND,0.684203329196995,13
FRELON,0.590901038785712,24
FREMON,0.895123991684711,24
FREMONT,0.339165102243047,211
FRENCH,0.573557937653814,293
FRENCHIE,0.900274017796152,27
FRICIS,0,14
FRIDOLIN,0,26
FRIEDHELM,0,27
FRIEDRICH,0,12
FRIEL,0,18
FRIEND,0.409828009004591,57
FRIENDLY,0.762457310265672,13
FRISCO,0.896548634746419,11
FRITHJOF,0,22
FRITS,0.146722692061048,43
FRITZ,0.450682916448418,1539
FRITZNER,1,12
FRIZELL,1,16
FRIZZELL,1,12
FROILAN,0.175197342946232,70
FROIM,0,24
FROMAN,0.29815816721813,18
FRONTIS,0.61610586575349,22
FROYLAN,0,28
FRUCTOSO,0,11
FRUCTUOSO,0.205041889113559,58
FRUTO,0.324992692762756,16
FRUTOSO,0,39
FRYDERYK,0,16
FUAD,0.133192875593968,48
FULGENCIO,0.278068179495373,79
FULLER,0.760829117517893,121
FULMER,0.474444249107363,18
FULTON,0.772374713888365,463
FULVIO,0.098631333021574,67
FUNDADOR,0.48423236857164,113
FUNSTON,0.61610586575349,11
FURL,0.396333493971774,12
FURMAN,0.689547050989993,693
FURNEY,0.581387242113241,31
FURNIE,0.706514832391203,16
GABER,0,14
GABINO,0.290770832061794,242
GABLE,0.95852402139763,63
GABOR,0,162
GABRIEL,0.430273524681138,4468
GABRIELE,0,83
GAD,0.772653881445237,25
GADDIS,0.767985471922562,35
GADDY,0.905920506062759,14
GAEL,0.179553104043205,34
GAETAN,0.124042182209614,52
GAETANO,0.00518365468850419,1387
GAETON,0,31
GAGE,0.470033024833953,64
GAIL,0.103397190343525,2036
GAILAND,0.419346727980343,11
GAILARD,0,33
GAILE,0.24714209125273,23
GAILEN,0.114232130471446,57
GAILLARD,0,19
GAILON,0.567677414719074,13
GAILORD,0.24714209125273,23
GAINES,0.52981756366905,326
GAINS,0,12
GAITANO,0,11
GAITHER,0.646299203773752,208
GAIUS,0.507804174646455,40
GALDINO,0,28
GALE,0.118609656415992,2460
GALEN,0.103850673869636,1583
GALILEO,0.275417081428787,20
GALLIE,0.590901038785712,18
GALLOWAY,0.938825614604503,25
GALO,0.152936861264098,82
GALON,0.340306658160058,15
GALVESTER,0.99020642344417,15
GALVESTON,0.947520209575088,14
GALVIN,0.844151462010917,56
GALYN,0,14
GAMAL,0.720614136432004,19
GAMALIEL,0.712321941401303,47
GAMALIER,0,17
GAMIL,0.590901038785712,12
GANDOLFO,0,36
GANNON,0,12
GANO,0.496174879208748,25
GAR,0,37
GARABED,0,85
GARABET,0,46
GARALD,0.0661220529764991,103
GARBIS,0,29
GARCIA,0.930230396321357,37
GARDELL,0.926677981184819,11
