fname,bni,name_freq
PARE,0,1
PAREM,1,1
PARES,0,1
PARFEN,0,1
PARGEV,0,3
PARHAM,0,6
PARICK,0,1
PARIDE,0,7
PARIDO,0,1
PARIL,1,1
PARINO,0,1
PARIS,0.768477328150023,165
PARISE,0,2
PARISH,0.809720428292159,7
PARISINO,0,1
PARISIO,0,1
PARISO,0,1
PARITOSH,,1
PARK,0,133
PARK CHIU,,1
PARK JOHN,,1
PARK KOON,,1
PARK LOK,,1
PARK SAM,,1
PARK SHIU,,1
PARKASH,,2
PARKE,0,53
PARKER,0.57258944353091,305
PARKEV,0,2
PARKHURST,0,1
PARKIE,0.914078734338459,2
PARKILL,1,1
PARKLAND,0,1
PARKMAN,0,5
PARKS,0,54
PARKS MILT,1,1
PARKSON,,1
PARL,0,1
PARL RAY,0,1
PARLAN,0,2
PARLEE,0,1
PARLEY,0,76
PARLIA,0,1
PARLIE,0,5
PARLIN,0,2
PARLON,0,2
PARM,0,2
PARMA,,1
PARMAN,0,1
PARMANAN,,1
PARMANAND,,2
PARMELEE,0,3
PARMELIO,0,1
PARMELY,0,1
PARMENIO,0,2
PARMER,0,11
PARMESHAR,1,1
PARMESHWAR,,1
PARMIRO,0,1
PARMLEY,0,2
PARMON,0,1
PARNAG,0,1
PARNEL,0,1
PARNELL,0.803604050906988,54
PARNIC,0,1
PARNONSCOC,1,1
PARNUM,0,1
PARO,1,1
PARON,0,1
PARR,0,1
PARRAN,0,3
PARREE,1,1
PARREN,0,1
PARRICK,0,1
PARRIS,0.680277514240081,6
PARRISH,0.761425834406131,13
PARRISSA,0,1
PARRO,0,1
PARROM,0,1
PARROTT,0,1
PARRY,0.65920136435722,13
PARSEKH,,1
PARSHALL,0,1
PARSHEL,0,1
PARSHOTAM,1,3
PARSHOTAMB,,1
PARSHOTTAM,,2
PARSHURA,,1
PARSON,0,2
PARSONS,0,3
PARSOTAM,,1
PARSRAM,,2
PARTAIN,0,2
PARTAM,0,1
PARTAP,,2
PARTEE,0.841754152205137,3
PARTHOOGH,0,1
PARTICK,0,2
PARTON,0,1
PARTRIDGE,1,1
PARUNAK,0,1
PARVIN,0.282650601467745,28
PARVIS,0,2
PARVIZ,0,8
PARVON,0,1
PARY,0,1
PARYS,0,1
PAS,,1
PASA,,1
PASC,0,1
PASCA,1,1
PASCACIO,0,1
PASCAL,0.22489188833134,113
PASCAL LER,0,1
PASCASIO,0,17
PASCHAL,0.216501292915079,79
PASCHALL,0,7
PASCHEL,0,3
PASCHELL,0,1
PASCHO,0,1
PASCO,0.507277094407508,68
PASCOE,0,5
PASCOL,0,1
PASCUAL,0.466759022026257,271
PASCUALE,0,2
PASCUELA,,1
PASCULA,0,1
PASCUS,0,1
PASESA,,1
PASHER,0,2
PASHKO,0,1
PASIANO,,1
PASIL,0,1
PASKEL,0.639391919466739,7
PASKELL,0,9
PASKER,1,1
PASKEY,0,1
PASKIE,0,1
PASKIEL,0,1
PASKLE,0.914078734338459,2
PASKLEY,0,1
PASKO,0,4
PASLEY,0.914078734338459,2
PASON,1,1
PASOUALE,0,1
PASQAULE,0,2
PASQUAIF,0,1
PASQUAL,0,40
PASQUALE,0,1484
PASQUALI,0,2
PASQUALINA,0,1
PASQUALINO,0,18
PASQUALL,0,1
PASQUALLY,0,1
PASQUALO,0,1
PASQUEL,0,6
PASQUELE,0,1
PASQUELL,0,1
PASQUINO,0,1
PASQVALE,0,1
PASTAL,1,1
PASTCOLEE,1,1
PASTEL,1,1
PASTER,1,1
PASTEUR,1,2
PASTO,,1
PASTOL,0,1
PASTOR,0.302760317352193,117
PASTOR GA,0,1
PASTORE,0,1
PAT,0.38491735427208,705
PAT DIUE,,1
PAT PETER,0,1
PATA,,1
PATCIK,0,1
PATE,0.828641248516213,17
PATEN,0.914078734338459,4
PATENCIANO,,1
PATERNO,0,21
PATEWILL,1,1
PATHIN,,1
PATHON,1,1
PATI,,2
PATILLA,0,1
PATIN,0,1
PATION,1,1
PATON,0.780035465436136,4
PATR,0,3
PATRACINIO,,1
PATRACINO,,1
PATRAS,0,1
PATRCIK,0,1
PATRIA,0,1
PATRIC,0.515470124651522,13
PATRICE,0,2
PATRICIA,0,1
PATRICIANO,,1
PATRICIO,0.216501292915079,166
PATRICIOUS,0,1
PATRICIUS,0,1
PATRICK,0.177292673398652,4037
PATRICK E,0,2
PATRICK HU,0,1
PATRICK JO,0,2
PATRICK N,1,1
PATRICK NO,0,1
PATRICK O,0,1
PATRICK OR,0,1
PATRICKJ,0,1
PATRICT,0,1
PATRIKIOS,0,1
PATRO,0,1
PATROCCINI,0,1
PATROCENIO,,3
PATROCIN,,1
PATROCINI,,1
PATROCINIO,0.702745880207841,22
PATROCINO,0,1
PATRONELLA,0,1
PATROS,0,1
PATRY,1,1
PATSEY,0,6
PATSIE,0,1
PATSY,0,750
PATT,0,2
PATTAMAS,1,1
PATTEN,0,1
PATTERSON,0.85300283189722,17
PATTIE,1,1
PATTISON,0,2
PATTO,0,1
PATTON,0,11
PATTRIC,0,1
PATTY,0.809720428292159,7
PATUA,,1
PATUITUI,,1
PATZY,0,2
PAU,0,5
PAUBLINO,0,1
PAUBLO,,2
PAUESI,,1
PAUL,0.253816686974155,47509
PAUL  P,0,1
PAUL A,0,6
PAUL A SR,0,1
PAUL ALBER,0,1
PAUL AUSTI,0,1
PAUL BARRY,0,1
PAUL BRUCE,0,1
PAUL C,0,5
PAUL CARTE,0,1
PAUL CHEN,,1
PAUL CLIFF,0,1
PAUL CURTI,1,1
PAUL D,,1
PAUL DAN,0,1
PAUL DAVID,0,2
PAUL DE,0,1
PAUL DENMA,0,1
PAUL E,0,5
PAUL EDDIE,0,1
PAUL EDWAR,0,1
PAUL EDWIN,0,1
PAUL ELDRI,0,1
PAUL ELWOO,0,1
PAUL EMIL,0,1
PAUL EMILE,0,2
PAUL ERVIN,0,1
PAUL EUGEN,0,1
PAUL F,0,4
PAUL FRANK,0,1
PAUL G,0,3
PAUL GEORG,0,2
PAUL H,0,3
PAUL HANS,0,1
PAUL HAROL,0,1
PAUL HENRY,0,1
PAUL HOSTE,,1
PAUL HUGHE,0,1
PAUL HUGO,0,1
PAUL HUNG,,1
PAUL HV,0,1
PAUL I,0,1
PAUL J,0,2
PAUL JAMES,0,3
PAUL JOHN,0,3
PAUL JOSEP,0,1
PAUL L,0.955110903161862,3
PAUL LAMB,0,1
PAUL LAVEL,0,1
PAUL LEE,0,2
PAUL LESLE,0,1
PAUL LP,0,1
PAUL MICHA,0,1
PAUL MORRI,0,1
PAUL MURRA,0,1
PAUL N,0,2
PAUL O,0,1
PAUL OLOF,0,1
PAUL OMEGR,0,1
PAUL P,0,2
PAUL PAOMO,,1
PAUL PARMO,,1
PAUL PETER,0,1
PAUL PHILL,0,1
PAUL Q,,1
PAUL RAYMO,0,1
PAUL RENE,0,1
PAUL REX,0,1
PAUL RICHA,0,2
PAUL ROBER,0,1
PAUL S,0,3
PAUL SANTA,0,1
PAUL SHIRL,0,1
PAUL SMITH,0,1
PAUL T,0,1
PAUL THOMA,0,2
PAUL TROY,0,1
PAUL W,0,2
PAUL WAYNE,0,1
PAUL WEI,,1
PAUL WESLE,0,2
PAUL WHIT,0,1
PAUL WILLI,0,3
PAUL WM,0,1
PAUL Z,,1
PAUL-W,0,1
PAULA,0,4
PAULCHARL,0,1
PAULCHIC,,1
PAULDEN,0,1
PAULDING,0,1
PAULE,0,1
PAULEMAN,0,1
PAULFREY,1,1
PAULHE,0,1
PAULICA,0,1
PAULIE,0.780035465436136,4
PAULIN,0,3
PAULINE,0.515470124651522,11
PAULINO,0.44256233571056,154
PAULINUS,0,4
PAULIS,0,2
PAULIUS,0,1
PAULJAMES,0,1
PAULK,0,2
PAULL,0,7
PAULMER,0,6
PAULNORRIS,0,1
PAULO,0,33
PAULOS,0,3
PAULROY,0,1
PAULS,0,4
PAULUS,0,13
PAULW,0,1
PAULY,0,1
PAULYN,0,1
PAUN,0,2
PAUTSING,,1
PAVEL,0,47
PAVELS,0,1
PAVIE,1,1
PAVILS,0,1
PAVLE,0,6
PAVLI,0,1
PAVLO,0,3
PAVLOS,0,8
PAVO,0,3
PAVOLIS,0,1
PAWEL,0,24
PAWLO,0,9
PAWNEE,1,1
PAX,0,3
PAXAY,,1
PAXTON,0.603142257505481,8
PAY,,1
PAYDEN,0.914078734338459,2
PAYNE,0.714545976615048,21
PAYNE EL,0,1
PAYOUNG,,1
PAYSON,0,6
PAYTEN,1,2
PAYTON,0.911282358138948,57
PAZ,0,10
PAZ AVENID,0,1
PAZELY,0,1
PD,1,1
PE CHIN,,1
PE CHING,,1
PEACE,0,2
PEACH,0.914078734338459,2
PEACHY,0,1
PEAN,,2
PEANH,,1
PEAR,0,1
PEARCE,0.710568825046393,17
PEARCIE,0.841754152205137,3
PEARCY,0.914078734338459,2
PEAREL,0,1
PEARL,0.649806383135213,304
PEARL L,0,1
PEARL RL,0,1
PEARLE,0.841754152205137,6
PEARLEE,1,1
PEARLES,1,1
PEARLESS,1,1
PEARLEY,0.65920136435722,13
PEARLEYE,0,1
PEARLIE,0.905105525228663,55
PEARLINE,0,1
PEARLMAN,1,1
PEARLMON,0,1
PEARLSTINE,1,1
PEARLUS,1,1
PEARLY,0.82314566874664,23
PEARMAN,0,1
PEARNE,0,1
PEARNELL,1,1
PEARNEY,0,1
PEARSALL,0,1
PEARSE,0,5
PEARSEL,1,1
PEARSIE,1,1
PEARSON,0.243788101859284,34
PEARSON W,0,1
PEARY,0.780035465436136,5
PEASLEY,0,1
PEAT,0,2
PEATER,1,1
PEATFIELD,1,1
PEATUS,0,1
PEAURL,0,1
PEAVY,0,1
PEB,1,1
PEBLITO,1,1
PEC CONG,,1
PECELL,1,1
PECERY,1,1
PECH,,1
PECHANG,,1
PECK,0.780035465436136,4
PECO,0,1
PECOBIO,0,1
PECOLA,1,2
PED,0,1
PEDAMASTAN,,1
PEDE,0,1
PEDEN,0,1
PEDENGENE,0,1
PEDER,0,45
PEDR,0,9
PEDREO,,1
PEDRING,,2
PEDRITO,,1
PEDRO,0.411280002075231,4291
PEDRO AGUI,0,1
PEDRO DIAZ,0,1
PEDRO FELI,,1
PEDRO GONZ,,1
PEDRO JOSE,0,1
PEDRO JUAN,0,1
PEDRO L,,1
PEDRO MART,0,1
PEDRO RAMO,0,2
PEDRO RAUL,0,1
PEDRO REMB,0,1
PEDRO TOMA,0,1
PEDRO VICT,,1
PEDROA,,1
PEDRODEJES,,1
PEDROJUAN,0,1
PEDROMARIA,,1
PEEL,0,1
PEER,0,8
PEERE,0,1
PEEREY,0,1
PEERLESS,0.914078734338459,2
PEERMAN,1,2
PEERY,0,6
PEETER,0,2
PEFU,,1
PEG,,1
PEGELIO,,1
PEGGIN,1,1
PEGRAM,0,1
PEGUES,0,1
PEH,,1
PEHR,0,1
PEI,,15
PEI CHEN,,1
PEI CHENG,,3
PEI CHI,,1
PEI CHING,,1
PEI FONG,,1
PEI HSI,,1
PEI KUNG,,1
PEI LI,,1
PEI LIN,,2
PEI PAO,,1
PEI SHU,,1
PEI YAO,,1
PEI YEN,,1
PEI YU,,1
PEI YUAN,,1
PEI-CHIN,,1
PEI-CHING,,1
PEI-HIN,,1
PEI-SUNG,,1
PEI-YUAN,,1
PEICHUN,,1
PEIDAD,0,1
PEIEN,,1
PEIHSIANG,,1
PEIJAN,,1
PEIJI,,1
PEIRCE,0,5
PEIRRE,0,2
PEIRRIE,0,1
PEISACH,0,1
PEISAKH,0,2
PEISEN,,1
PEITAU,,1
PEITER,0,2
PEITRO,0,2
PEITSENG,,1
PEJERTO,0,1
PEK,,1
PEKA,,1
PEKKA,0,1
PEL,,1
PELAGIO,0,18
PELAM,0,1
PELAYO,0,15
PELE,,1
PELEGRIN,0.726749121361167,7
PELEM,0,1
PELENTON,1,1
PELETON,1,1
PELGIA,1,1
PELHAM,0.743683468118889,14
PELINE,0,1
PELINO,0,3
PELIO,0,1
PELISSIER,1,1
PELIUS,0,1
PELL,0.876426880904887,10
PELLAM,1,1
PELLEGRIN,0,1
PELLEGRINI,0,1
PELLEGRINO,0,33
PELLETIER,0,1
PELLIE,0.780035465436136,4
PELLIGRINO,0,2
PELLMAN,0,1
PELLUM,0,1
PELMA,1,1
PELMAN,1,2
PELMER,0.780035465436136,4
PELMO,1,1
PELMON,0.955110903161862,3
PELOPIDAS,,1
PELSOR,0,1
PELT,0,1
PELTON,0.955110903161862,3
PELVIN,0,1
PELZIE,1,1
PEM,0,1
PEMBERTON,0.914078734338459,2
PEMBROKE,0.702745880207841,11
PEMBROOKE,0,1
PEN,,2
PEN JEN,,1
PEN TU,,1
PEN-CHING,,1
PEN-TI,,1
PENARD,1,1
PENAYIS,0,1
PENCE,0,3
PENCHON,1,1
PENCIE,0,1
PEND,1,1
PENDARIUS,0,1
PENDELTON,0.841754152205137,3
PENDER,0.680277514240081,6
PENDLETON,0.780035465436136,12
PENDON,1,1
PENELOPE,0,1
PENELTON,0,2
PENFIELD,0.841754152205137,3
PENG,1,9
PENG IUN,,1
PENG-HAN,,1
PENGHO,,1
PENH,,1
PENI,,2
PENIC,0,1
PENICK,0,1
PENIEL,0,1
PENIROSA,,1
PENISIMANI,,1
PENISTON,0,1
PENIVA,1,1
PENIX,0,1
PENLAND,0,1
PENLEY,0,1
PENN,0.541717979142307,20
PENNEL,0,1
PENNELL,0,2
PENNER,1,1
PENNEY,0,1
PENNIE,0.955110903161862,3
PENNIMAN,0,1
PENNING,1,1
PENNSYLVAN,1,1
PENNY,0.780035465436136,4
PENO,0,3
PENRHYN,0,1
PENROD,0,4
PENROE,0,1
PENROSE,0.570782344276171,18
PENRY,0,1
PENSACOLA,1,2
PENSIERO,0,2
PENSON,0,1
PENT,0,2
PENTON,0.876426880904887,5
PENTTI,0,13
PENTZER,0,1
PENUEL,0,2
PENVIE,0,1
PENWELL,0,2
PEO,0,1
PEO KI,,1
PEOLA,1,2
PEOLE,1,1
PEONA,0,1
PEONIA,1,1
PEORIA,1,2
PEOU,,1
PEOW,,1
PEPA,,1
PEPE,,1
PEPINO,0,1
PEPPEN,0,1
PEPPER,1,1
PEPPINA,0,1
PEPPINE,0,1
PEPPINO,0,6
PEPPY,0,1
PER,0,36
PER B,0,1
PER GUNNAR,0,1
PER LEE,0,2
PERA,0,1
PERC,0.515470124651522,11
PERCE,0,9
PERCEIL,1,1
PERCEL,1,4
PERCELL,0.985744965542119,31
PERCELLE,1,1
PERCEY,0.955110903161862,6
PERCH,0,3
PERCHIE,0,1
PERCIE,0.927358706637889,11
PERCIEL,1,1
PERCIFER,0,1
PERCIL,0,1
PERCINAL,0,1
PERCIVAL,0.885297063564652,92
PERCIVALL,0,1
PERCY,0.852085274378155,2189
PERCY EDWA,0.914078734338459,2
PERCY H,,1
PERCY IRVI,0,1
PERCY LEE,0.969619348776312,4
PERCY T,1,1
PERCYEL,1,1
PERCYVAL,0,1
PERCYVILLE,1,2
PERCYY,0,1
PERDEN,0,1
PERDIE,0.914078734338459,2
PERDUE,0,1
PERE,0,3
PEREAKE,1,1
PEREC,0,2
PEREGRIN,0,1
PEREGRINE,0,2
PEREGRINO,0,4
PEREL,0,1
PERER,0,1
PERETS,0,2
PERETZ,0,6
PEREZ,0.841754152205137,3
PERFECT,1,3
PERFECTO,0.389616299851122,127
PERFEITO,0,1
PERFICE,0,1
PERFIE,,1
PERGMAN,1,1
PERI,0,2
PERIAM,0,1
PERIC,0,1
PERICLE,0,1
PERICLES,0.491648295898808,12
PERICO,,1
PERIKLIS,0,4
PERINO,0,4
PERISA,0,1
PERITZ,0,2
PERK,0.941030237344602,5
PERKER,1,1
PERKIN,1,3
PERKINS,0.969619348776312,20
PERKRAHIM,0,1
PERKS,1,1
PERKY,0,1
PERL,0,21
PERLA,0,1
PERLAIN,0,1
PERLE,0.325950701392799,23
PERLEE,0,3
PERLESS,0,2
PERLESTA,1,1
PERLEY,0.184573692406501,96
PERLIA,0,2
PERLIE,0.726749121361167,15
PERLIN,0.914078734338459,2
PERLIS,0,1
PERLUM,1,1
PERLY,0.914078734338459,2
PERM,0,1
PERMAN,0.914078734338459,8
PERMAUL,,1
PERMENAS,1,1
PERN,0.841754152205137,3
PERNA,1,1
PERNAL,0,1
PERNANKEL,,1
PERNAS,0,1
PERNAYO,0,1
PERNE,0,1
PERNELL,0.975005037500977,28
PERNET,0,1
PERNG,,1
PERNICE,0,1
PERNOD,0,1
PERO,0,2
PEROLA,1,1
PERON,0,1
PERONIO,0,1
PERONNEAU,0,1
PEROS,0,2
PERR,0,1
PERRELL,0,2
PERRETT,0,1
PERRIAN,0,1
PERRIE,0.809720428292159,7
PERRIEL,1,1
PERRILL,0,1
PERRILLE,1,1
PERRIN,0.649145549914293,27
PERRINE,0.914078734338459,2
PERRIS,0,2
PERRITTE,0,1
PERRO,1,2
PERRON,0,1
PERRONEAU,1,1
PERRY,0.607396865760421,2061
PERRY DEAN,0,1
PERRY EDWA,0,1
PERRY J,0,1
PERRY JAME,0,1
PERRY L,0,1
PERRY S,1,1
PERRY VERN,0,1
PERRYL,0,1
PERRYMAN,0.955110903161862,3
PERRYNO,1,1
PERSA,0,1
PERSAW,0,1
PERSEL,0,1
PERSEVERA,,1
PERSEVERAD,0,1
PERSEVERAN,0,2
PERSEY,0,1
PERSHING,0.365102511445453,200
PERSIA,0,2
PERSIE,0.780035465436136,4
PERSIFOR,0,1
PERSIJS,0,1
PERSILIANO,,1
PERSILVA,1,1
PERSIO,0,2
PERSIS,0,1
PERSIVAL,0,1
PERSLEY,1,1
PERSON,0.914078734338459,2
PERSONE,1,1
PERSONS,0,1
PERSTINE,1,1
PERTAB,,1
PERTIE,1,1
PERTIS,0.914078734338459,2
PERTOS,0,1
PERTTI,0,1
PERTTIE,1,1
PERTTIS,1,1
PERTY,1,1
PERUE,1,1
PERUMALL,,1
PERUVIA,,1
PERVES,1,1
PERVIA,1,1
PERVIE,0.876426880904887,5
PERVIN,0,6
PERVIS,0.903725502474035,32
PERVIT,1,1
PERVY,0.726749121361167,10
PERYL,0,2
PESACH,0,3
PESCIAL,0,1
PESHING,0,1
PESHOTAN,,1
PESI,,1
PET,0.914078734338459,6
PETAIN,0,1
PETAR,0,36
PETASHO,,1
PETE,0.480088825838035,1673
PETE MIKE,0,1
PETELO,,1
PETER,0.224512940223146,16535
PETER A,0,2
PETER DALE,0,1
PETER EARL,0,1
PETER GB,0,1
PETER H,0,3
PETER JOHN,0,2
PETER JOSE,0,1
PETER K,,1
PETER KEMP,0,1
PETER LEON,0,1
PETER LOUI,0,2
PETER MICH,0,1
PETER N,,1
PETER PAUL,0,10
PETER PIUS,0,1
PETER Q,,1
PETER R,0,2
PETER RAN,0,1
PETER S,,1
PETER SANT,0,1
PETER SUM,,1
PETER T,0,2
PETER TOM,0,1
PETER VAN,0,1
PETER W,0,1
PETER WELL,,1
PETER Y,,2
PETERIS,0,13
PETERJ,0,1
PETERO,0,1
PETERS,0,1
PETERSON,0.969619348776312,4
PETEY,0,1
PETIE,0,1
PETITO,0,2
PETKO,0,2
PETLEAN,1,1
PETO,,1
PETR,0,31
PETRA,0,1
PETRAG,0,1
PETRAS,0,29
PETRE,0,13
PETRES,0,1
PETRIE,1,1
PETRINELO,,1
PETRIS,1,1
PETRO,0.287747276422586,83
PETROLIA,1,1
PETROLINO,0,4
PETRONILO,0,40
PETRONIO,0,7
PETRONIUS,1,1
PETROPOLIS,0,1
PETROS,0,41
PETRU,0,11
PETRUNIO,,1
PETRUS,0,14
PETTE,0,1
PETTER,0,3
PETTERSEN,0,1
PETTES,0,1
PETTICE,0,1
PETTIES,1,1
PETTIGREW,1,2
PETTIS,0.969619348776312,4
PETTUS,0.914078734338459,6
PETTY,1,1
PETUR,0,1
PETWAY,0,1
PEVERIL,0,1
PEYSA,0,2
PEYSAAKH,0,1
PEYSACH,0,1
PEYSAKH,0,4
PEYSYA,0,1
PEYTON,0.49450491426075,95
PFAEFFLE,0,1
PHA,0,4
PHACH,,1
PHACK,,1
PHAENG,,1
PHAGAN,0,1
PHAGOO,,1
PHAI VAN,,2
PHAIBUL,,1
PHAL,0,1
PHALAM,0,1
PHALAN,0,1
PHALANDER,1,1
PHALEN,0,3
PHALEY,,1
PHALMER,0,1
PHAM,,4
PHAM QUANG,,1
PHAMOUS,1,1
PHAN,,23
PHAN DINH,,1
PHAN DOAN,,1
PHAN DU,,1
PHAN KY,,1
PHAN NGOC,,1
PHAN NHUAN,,1
PHAN NHUT,0,1
PHAN THOI,,1
PHAN VAN,,2
PHANDAI,,1
PHANG,,3
PHANG QUE,,1
PHANH,,5
PHANN,,1
PHANOR,0,1
PHANRATTAN,,1
PHANY,,1
PHAO,,5
PHAON,0,6
PHAP,,1
PHARES,0,25
PHARIES,0,1
PHARIS,0,6
PHARLEY,0,1
PHARM,0,1
PHARO,0.955110903161862,3
PHAROAH,0.876426880904887,5
PHAROH,0,2
PHARON,0.914078734338459,2
PHAROS,0,1
PHARRIS,1,1
PHARROLL,1,1
PHARUS,0,2
PHAT,,24
PHAT GIA,,1
PHAT HONG,,1
PHAT HY,,1
PHAT LIEN,,1
PHAT LY,,1
PHAT TAN,,2
PHATE,1,1
PHATHON,0,1
PHATVINH,,1
PHAY,0,5
PHAY LY,,1
PHAYNE,0,1
PHAYON,0,1
PHE,,1
PHEARON,0,1
PHEBEL,0,1
PHEDDA,1,1
PHEE,1,1
PHELAN,0,9
PHELBERT,1,2
PHELECHIE,0,1
PHELEM,1,1
PHELEMON,,1
PHELGAR,1,1
PHELIX,0.876426880904887,5
PHELLON,1,1
PHELMA,1,2
PHELON,0.876426880904887,5
PHELPS,0.809720428292159,14
PHELTON,0,1
PHENE,,1
PHENEAS,0,1
PHENG,,6
PHENICE,0,1
PHENIE,0,1
PHENIS,0.914078734338459,2
PHENIUS,1,1
PHENIX,0.914078734338459,2
PHENIZE,1,1
PHEO,,1
PHEODIA,1,1
PHEOLIAN,1,2
PHEOLMAN,1,1
PHERAS,0,1
PHERIS,1,1
PHERL,0,1
PHERLUCHIA,1,1
PHERMAN,1,1
PHERON,0,1
PHERRAL,0,1
PHERREL,0,1
PHERRIN,0,1
PHERSON,0,1
PHEUAR,,1
PHEV,,1
PHEZ,0,1
PHI,,5
PHI LY,,1
PHI QUANG,,1
PHI YN,,1
PHIAVONG,,1
PHICHOL,1,1
PHIDIAS,0,1
PHIDIME,0,1
PHIELDING,0,1
PHIEN,,2
PHIENG,,1
PHIEU,,7
PHIFER,0.726749121361167,5
PHIL,0.539644107510159,550
PHILANDAS,1,1
PHILANDER,0.789685622683095,23
PHILAS,0,3
PHILBA,0,1
PHILBERT,0.772951221450018,35
PHILBIN,0,1
PHILBON,0,1
PHILBROOK,0,2
PHILBY,0,1
PHILDEN,0,1
PHILDON,0,1
PHILEAS,0,1
PHILEMAN,1,1
PHILEMON,0.570782344276171,23
PHILEMORE,0,1
PHILEON,0,1
PHILERICO,0,1
PHILETUS,0,4
PHILI,0,1
PHILIAR,0,1
PHILIAS,0,22
PHILIBERT,0,9
PHILIBERTO,0,1
PHILIBOS,0,1
PHILILP,0,1
PHILIP,0.186040835457942,11123
PHILIP BAR,0,1
PHILIP CHE,,1
PHILIP D,0,1
PHILIP E,0,1
PHILIP F,,1
PHILIP G,0,1
PHILIP GOR,0,1
PHILIP JAC,0,1
PHILIP JOS,0,1
PHILIP L,0,1
PHILIP LES,0,1
PHILIP M,,1
PHILIP MD,0,1
PHILIP PET,0,1
PHILIP SCO,0,1
PHILIP T J,0,1
PHILIP VAN,0,1
PHILIP VR,0,1
PHILIP WAR,0,1
PHILIP WAY,0,1
PHILIP WJ,,1
PHILIPE,0,4
PHILIPH,0,1
PHILIPL,0,1
PHILIPN,0,1
PHILIPOS,0,3
PHILIPP,0,34
PHILIPPE,0.466496622115921,82
PHILIPPE T,0,1
PHILIPPI,0,1
PHILIPPOS,0,1
PHILIPS,0,2
PHILISTINE,0,2
PHILL,0.515470124651522,11
PHILLARD,0,1
PHILLI,0,2
PHILLILP,0,1
PHILLIP,0.604445948018473,3030
PHILLIP GR,0,1
PHILLIP HE,0,1
PHILLIP RO,0.914078734338459,2
PHILLIPE,0.841754152205137,3
PHILLIPP,0,2
PHILLIPPE,0,12
PHILLIPS,0.500907835972045,59
PHILLMORE,0,1
PHILLO,0,2
PHILLOP,0,1
PHILLOS,0,1
PHILLP,0,1
PHILMAN,0,1
PHILMER,0,2
PHILMON,0.914078734338459,6
PHILMORE,0.857409713006161,36
PHILO,0.210088157848274,41
PHILODORE,0,3
PHILOGENE,0.841754152205137,3
PHILOMEN,,1
PHILOMENA,0,3
PHILOMON,0,3
PHILORIUS,1,1
PHILOROME,0,1
PHILOS,0,1
PHILP,0.914078734338459,2
PHILPUTT,0,1
PHILSON,1,2
PHILTON,0,1
PHIM,,2
PHIMOL,,1
PHIMPHA,,2
PHIN,0,2
PHINACE,0,1
PHINAS,0,4
PHINAZEE,1,1
PHINEAS,0.735118781905315,29
PHINEHAS,0,2
PHINES,0,2
PHINH,,1
PHINIAS,1,1
PHINIES,0,1
PHINIS,0,2
PHINIZEE,1,1
PHINIZY,1,2
PHINNICE,1,1
PHINTHANGY,,1
PHIPPEN,0,1
PHIPPS,0,2
PHIRMA,0,1
PHIROZ,0,3
PHLANOY,0,1
PHLEM,0,1
PHLEMON,0,1
PHLLIP,0,1
PHLONG,,1
PHLORUS,0,1
PHO,,3
PHO CHAU,,1
PHO VAN,,1
PHOCHANH,,1
PHOEBA,0,1
PHOENIX,0.726749121361167,5
PHOEUK,,1
PHOEUM,,1
PHOEUNG,,1
PHOEURK,,1
PHOI,,1
PHOKIM,,1
PHOL,,1
PHOLA,0,1
PHOM,,1
PHOMMA,,2
PHOMMY,,2
PHON,0,4
PHONCE,,1
PHONCHAREU,,1
PHONE,,1
PHONG,0,27
PHONG GIA,,1
PHONG TICH,,1
PHONG VINH,,1
PHONH,,1
PHONIE LEE,0,1
PHONSIE,0,1
PHONSO,0,2
PHOTIS,0,2
PHOU,,2
PHOUANG,,1
PHOUD,,1
PHOUK,,1
PHOUN,,1
PHOUNG,,2
PHOURNG,,1
PHOUY,,2
PHOYE,0,1
PHRA,,1
PHRAKONE,,1
PHRANIPHON,,1
PHRASUWAT,,1
PHU,,21
PHU HIN,,1
PHU SI,,1
PHU VAN,,1
PHU YAO,,1
PHUC,,13
PHUC KHON,,1
PHUC THE,,1
PHUC VAN,,1
PHUC VINH,,1
PHUN SAY,,1
PHUNG,,15
PHUNG CHAN,,1
PHUNG SANH,,1
PHUNG VAN,,3
PHUOC,,20
PHUOCH,,1
PHUOCVINH,,1
PHUONG,,29
PHUONG SI,,1
PHUONG VAN,,1
PHY,,2
PHYL,0,2
PHYLEETUS,0,1
PHYLIX,0,1
PHYLLIP,,1
PHYLLIS,0,7
PHYLYP,0,1
PHYNAS,0.914078734338459,2
PHYNIS,0,1
PHYROMN,1,1
PHYSIL,0,1
PI,,5
PI CHOU,,1
PI DUCK,,1
PI SHU,,1
PI-CHANG,,1
PIAM,,1
PIARA,,4
PIARAS,0,1
PIARE,,1
PIATT,0,1
PICART,,1
PICHIH,,1
PICK,0,1
PICKENS,0,6
PICKETT,0.841754152205137,6
PICKFORD,0,1
PICKNEY,0.955110903161862,3
PICQUINTO,0,1
PIDAMBARAM,,1
PIDRICO,,1
PIE LUN,,1
PIEDAD,0,6
PIELAG,0,1
PIEN,,1
PIER,0,3
PIERCE,0.593528125586009,234
PIERCIE,0,2
PIERCY,0.941030237344602,5
PIERINO,0,32
PIERO,0,10
PIEROS,0,1
PIERPONT,0,2
PIERR,0,1
PIERRE,0.633749078999634,390
PIERRE LOU,1,1
PIERRE PAU,0,1
PIERREFILS,1,1
PIERREPONT,0,2
PIERRIE,0,1
PIERRINO,0,1
